,statefips,population_percentage,year,pop
3,05,0.009320243112264008,2061,3774587
4,06,0.12230287192714974,2061,49531195
5,08,0.017756731587958065,2061,7191263
6,09,0.01043140565209895,2061,4224594
7,10,0.0029587464366834407,2061,1198257
8,11,0.002152642869920702,2061,871795
9,12,0.06537436282980477,2061,26475832
10,13,0.03266061127514278,2061,13227156
11,15,0.004202026231372576,2061,1701770
12,16,0.005410322260465776,2061,2191116
13,17,0.037175487433334264,2061,15055626
14,18,0.02075180783610234,2061,8404233
15,19,0.009749782795695034,2061,3948545
16,20,0.008604620010060703,2061,3484768
17,21,0.013632225514201353,2061,5520888
18,22,0.014265135608531945,2061,5777209
19,23,0.004156089479100424,2061,1683166
20,24,0.01857404325233401,2061,7522265
21,25,0.02100358554729542,2061,8506200
22,26,0.03037665340713026,2061,12302180
23,27,0.01654041970468687,2061,6698671
24,28,0.009148016376014133,2061,3704837
25,29,0.018576168057901295,2061,7523125
26,30,0.0032461960416577495,2061,1314670
27,31,0.005987000533527601,2061,2424663
28,32,0.008878474887471824,2061,3595676
29,33,0.004217661846431668,2061,1708102
30,34,0.027189562541505247,2061,11011447
31,35,0.006343591915871422,2061,2569079
32,36,0.05959814099451796,2061,24136532
33,37,0.03210242183156689,2061,13001096
34,38,0.002275401581454853,2061,921510
35,39,0.03521457050272876,2061,14261478
36,40,0.012282084447419859,2061,4974097
37,41,0.012916723254020832,2061,5231118
38,42,0.03844229785523771,2061,15568669
39,44,0.003220473474419058,2061,1304253
40,45,0.015702544756100535,2061,6359342
41,46,0.0027314425918269552,2061,1106201
42,47,0.020764828564057303,2061,8409506
43,48,0.08939463520698565,2061,36203755
44,49,0.00931424464852193,2061,3772157
45,50,0.001862068155968288,2061,754115
46,51,0.0261155924909049,2061,10576502
47,53,0.023052327774681965,2061,9335916
48,54,0.005463076516856651,2061,2212480
49,55,0.017831982600923876,2061,7221739
50,56,0.0017936682143497545,2061,726414
0,01,0.014970436787955795,2062,6085078
1,02,0.002275529136923347,2062,924941
2,04,0.021689021640862737,2062,8816002
3,05,0.009320243112264008,2062,3788427
4,06,0.12230287192714974,2062,49712815
5,08,0.017756731587958065,2062,7217632
6,09,0.01043140565209895,2062,4240085
7,10,0.0029587464366834407,2062,1202651
8,11,0.002152642869920702,2062,874991
9,12,0.06537436282980477,2062,26572913
10,13,0.03266061127514278,2062,13275657
11,15,0.004202026231372576,2062,1708010
12,16,0.005410322260465776,2062,2199150
13,17,0.037175487433334264,2062,15110832
14,18,0.02075180783610234,2062,8435050
15,19,0.009749782795695034,2062,3963023
16,20,0.008604620010060703,2062,3497546
17,21,0.013632225514201353,2062,5541132
18,22,0.014265135608531945,2062,5798392
19,23,0.004156089479100424,2062,1689338
20,24,0.01857404325233401,2062,7549847
21,25,0.02100358554729542,2062,8537390
22,26,0.03037665340713026,2062,12347289
23,27,0.01654041970468687,2062,6723234
24,28,0.009148016376014133,2062,3718422
25,29,0.018576168057901295,2062,7550711
26,30,0.0032461960416577495,2062,1319491
27,31,0.005987000533527601,2062,2433554
28,32,0.008878474887471824,2062,3608860
29,33,0.004217661846431668,2062,1714366
30,34,0.027189562541505247,2062,11051823
31,35,0.006343591915871422,2062,2578499
32,36,0.05959814099451796,2062,24225035
33,37,0.03210242183156689,2062,13048768
34,38,0.002275401581454853,2062,924889
35,39,0.03521457050272876,2062,14313772
36,40,0.012282084447419859,2062,4992336
37,41,0.012916723254020832,2062,5250299
38,42,0.03844229785523771,2062,15625756
39,44,0.003220473474419058,2062,1309036
40,45,0.015702544756100535,2062,6382660
41,46,0.0027314425918269552,2062,1110258
42,47,0.020764828564057303,2062,8440342
43,48,0.08939463520698565,2062,36336506
44,49,0.00931424464852193,2062,3785989
45,50,0.001862068155968288,2062,756880
46,51,0.0261155924909049,2062,10615283
47,53,0.023052327774681965,2062,9370149
48,54,0.005463076516856651,2062,2220593
49,55,0.017831982600923876,2062,7248219
50,56,0.0017936682143497545,2062,729078
0,01,0.014970436787955795,2063,6107250
1,02,0.002275529136923347,2063,928311
2,04,0.021689021640862737,2063,8848123
3,05,0.009320243112264008,2063,3802230
4,06,0.12230287192714974,2063,49893946
5,08,0.017756731587958065,2063,7243930
6,09,0.01043140565209895,2063,4255534
7,10,0.0029587464366834407,2063,1207032
8,11,0.002152642869920702,2063,878179
9,12,0.06537436282980477,2063,26669733
10,13,0.03266061127514278,2063,13324027
11,15,0.004202026231372576,2063,1714233
12,16,0.005410322260465776,2063,2207163
13,17,0.037175487433334264,2063,15165889
14,18,0.02075180783610234,2063,8465783
15,19,0.009749782795695034,2063,3977463
16,20,0.008604620010060703,2063,3510289
17,21,0.013632225514201353,2063,5561321
18,22,0.014265135608531945,2063,5819519
19,23,0.004156089479100424,2063,1695493
20,24,0.01857404325233401,2063,7577355
21,25,0.02100358554729542,2063,8568497
22,26,0.03037665340713026,2063,12392277
23,27,0.01654041970468687,2063,6747730
24,28,0.009148016376014133,2063,3731970
25,29,0.018576168057901295,2063,7578222
26,30,0.0032461960416577495,2063,1324299
27,31,0.005987000533527601,2063,2442421
28,32,0.008878474887471824,2063,3622009
29,33,0.004217661846431668,2063,1720612
30,34,0.027189562541505247,2063,11092091
31,35,0.006343591915871422,2063,2587894
32,36,0.05959814099451796,2063,24313300
33,37,0.03210242183156689,2063,13096311
34,38,0.002275401581454853,2063,928259
35,39,0.03521457050272876,2063,14365925
36,40,0.012282084447419859,2063,5010525
37,41,0.012916723254020832,2063,5269429
38,42,0.03844229785523771,2063,15682689
39,44,0.003220473474419058,2063,1313805
40,45,0.015702544756100535,2063,6405916
41,46,0.0027314425918269552,2063,1114303
42,47,0.020764828564057303,2063,8471095
43,48,0.08939463520698565,2063,36468899
44,49,0.00931424464852193,2063,3799783
45,50,0.001862068155968288,2063,759638
46,51,0.0261155924909049,2063,10653960
47,53,0.023052327774681965,2063,9404289
48,54,0.005463076516856651,2063,2228684
49,55,0.017831982600923876,2063,7274629
50,56,0.0017936682143497545,2063,731734
0,01,0.014970436787955795,2064,6129346
1,02,0.002275529136923347,2064,931670
2,04,0.021689021640862737,2064,8880136
3,05,0.009320243112264008,2064,3815987
4,06,0.12230287192714974,2064,50074465
5,08,0.017756731587958065,2064,7270139
6,09,0.01043140565209895,2064,4270930
7,10,0.0029587464366834407,2064,1211400
8,11,0.002152642869920702,2064,881357
9,12,0.06537436282980477,2064,26766225
10,13,0.03266061127514278,2064,13372234
11,15,0.004202026231372576,2064,1720436
12,16,0.005410322260465776,2064,2215148
13,17,0.037175487433334264,2064,15220760
14,18,0.02075180783610234,2064,8496413
15,19,0.009749782795695034,2064,3991854
16,20,0.008604620010060703,2064,3522990
17,21,0.013632225514201353,2064,5581442
18,22,0.014265135608531945,2064,5840574
19,23,0.004156089479100424,2064,1701628
20,24,0.01857404325233401,2064,7604771
21,25,0.02100358554729542,2064,8599498
22,26,0.03037665340713026,2064,12437113
23,27,0.01654041970468687,2064,6772144
24,28,0.009148016376014133,2064,3745472
25,29,0.018576168057901295,2064,7605640
26,30,0.0032461960416577495,2064,1329090
27,31,0.005987000533527601,2064,2451258
28,32,0.008878474887471824,2064,3635114
29,33,0.004217661846431668,2064,1726837
30,34,0.027189562541505247,2064,11132223
31,35,0.006343591915871422,2064,2597257
32,36,0.05959814099451796,2064,24401267
33,37,0.03210242183156689,2064,13143695
34,38,0.002275401581454853,2064,931618
35,39,0.03521457050272876,2064,14417902
36,40,0.012282084447419859,2064,5028654
37,41,0.012916723254020832,2064,5288494
38,42,0.03844229785523771,2064,15739430
39,44,0.003220473474419058,2064,1318558
40,45,0.015702544756100535,2064,6429093
41,46,0.0027314425918269552,2064,1118335
42,47,0.020764828564057303,2064,8501744
43,48,0.08939463520698565,2064,36600845
44,49,0.00931424464852193,2064,3813531
45,50,0.001862068155968288,2064,762387
46,51,0.0261155924909049,2064,10692507
47,53,0.023052327774681965,2064,9438315
48,54,0.005463076516856651,2064,2236747
49,55,0.017831982600923876,2064,7300949
50,56,0.0017936682143497545,2064,734382
0,01,0.014970436787955795,2065,6151278
1,02,0.002275529136923347,2065,935004
2,04,0.021689021640862737,2065,8911911
3,05,0.009320243112264008,2065,3829641
4,06,0.12230287192714974,2065,50253639
5,08,0.017756731587958065,2065,7296152
6,09,0.01043140565209895,2065,4286212
7,10,0.0029587464366834407,2065,1215734
8,11,0.002152642869920702,2065,884510
9,12,0.06537436282980477,2065,26861999
10,13,0.03266061127514278,2065,13420082
11,15,0.004202026231372576,2065,1726592
12,16,0.005410322260465776,2065,2223074
13,17,0.037175487433334264,2065,15275222
14,18,0.02075180783610234,2065,8526814
15,19,0.009749782795695034,2065,4006137
16,20,0.008604620010060703,2065,3535595
17,21,0.013632225514201353,2065,5601413
18,22,0.014265135608531945,2065,5861473
19,23,0.004156089479100424,2065,1707716
20,24,0.01857404325233401,2065,7631982
21,25,0.02100358554729542,2065,8630268
22,26,0.03037665340713026,2065,12481615
23,27,0.01654041970468687,2065,6796376
24,28,0.009148016376014133,2065,3758874
25,29,0.018576168057901295,2065,7632855
26,30,0.0032461960416577495,2065,1333846
27,31,0.005987000533527601,2065,2460029
28,32,0.008878474887471824,2065,3648121
29,33,0.004217661846431668,2065,1733016
30,34,0.027189562541505247,2065,11172055
31,35,0.006343591915871422,2065,2606550
32,36,0.05959814099451796,2065,24488578
33,37,0.03210242183156689,2065,13190725
34,38,0.002275401581454853,2065,934951
35,39,0.03521457050272876,2065,14469491
36,40,0.012282084447419859,2065,5046647
37,41,0.012916723254020832,2065,5307417
38,42,0.03844229785523771,2065,15795748
39,44,0.003220473474419058,2065,1323276
40,45,0.015702544756100535,2065,6452097
41,46,0.0027314425918269552,2065,1122336
42,47,0.020764828564057303,2065,8532164
43,48,0.08939463520698565,2065,36731809
44,49,0.00931424464852193,2065,3827177
45,50,0.001862068155968288,2065,765114
46,51,0.0261155924909049,2065,10730766
47,53,0.023052327774681965,2065,9472086
48,54,0.005463076516856651,2065,2244751
49,55,0.017831982600923876,2065,7327072
50,56,0.0017936682143497545,2065,737009
0,01,0.014970436787955795,2066,6173045
1,02,0.002275529136923347,2066,938312
2,04,0.021689021640862737,2066,8943446
3,05,0.009320243112264008,2066,3843193
4,06,0.12230287192714974,2066,50431467
5,08,0.017756731587958065,2066,7321971
6,09,0.01043140565209895,2066,4301380
7,10,0.0029587464366834407,2066,1220036
8,11,0.002152642869920702,2066,887640
9,12,0.06537436282980477,2066,26957053
10,13,0.03266061127514278,2066,13467570
11,15,0.004202026231372576,2066,1732701
12,16,0.005410322260465776,2066,2230941
13,17,0.037175487433334264,2066,15329275
14,18,0.02075180783610234,2066,8556987
15,19,0.009749782795695034,2066,4020313
16,20,0.008604620010060703,2066,3548106
17,21,0.013632225514201353,2066,5621235
18,22,0.014265135608531945,2066,5882214
19,23,0.004156089479100424,2066,1713759
20,24,0.01857404325233401,2066,7658988
21,25,0.02100358554729542,2066,8660807
22,26,0.03037665340713026,2066,12525783
23,27,0.01654041970468687,2066,6820426
24,28,0.009148016376014133,2066,3772175
25,29,0.018576168057901295,2066,7659864
26,30,0.0032461960416577495,2066,1338566
27,31,0.005987000533527601,2066,2468734
28,32,0.008878474887471824,2066,3661030
29,33,0.004217661846431668,2066,1739149
30,34,0.027189562541505247,2066,11211589
31,35,0.006343591915871422,2066,2615774
32,36,0.05959814099451796,2066,24575234
33,37,0.03210242183156689,2066,13237402
34,38,0.002275401581454853,2066,938260
35,39,0.03521457050272876,2066,14520693
36,40,0.012282084447419859,2066,5064505
37,41,0.012916723254020832,2066,5326198
38,42,0.03844229785523771,2066,15851643
39,44,0.003220473474419058,2066,1327959
40,45,0.015702544756100535,2066,6474929
41,46,0.0027314425918269552,2066,1126308
42,47,0.020764828564057303,2066,8562356
43,48,0.08939463520698565,2066,36861788
44,49,0.00931424464852193,2066,3840719
45,50,0.001862068155968288,2066,767822
46,51,0.0261155924909049,2066,10768738
47,53,0.023052327774681965,2066,9505604
48,54,0.005463076516856651,2066,2252694
49,55,0.017831982600923876,2066,7353000
50,56,0.0017936682143497545,2066,739617
0,01,0.014970436787955795,2067,6194617
1,02,0.002275529136923347,2067,941591
2,04,0.021689021640862737,2067,8974700
3,05,0.009320243112264008,2067,3856623
4,06,0.12230287192714974,2067,50607705
5,08,0.017756731587958065,2067,7347558
6,09,0.01043140565209895,2067,4316411
7,10,0.0029587464366834407,2067,1224300
8,11,0.002152642869920702,2067,890742
9,12,0.06537436282980477,2067,27051258
10,13,0.03266061127514278,2067,13514634
11,15,0.004202026231372576,2067,1738756
12,16,0.005410322260465776,2067,2238737
13,17,0.037175487433334264,2067,15382845
14,18,0.02075180783610234,2067,8586891
15,19,0.009749782795695034,2067,4034363
16,20,0.008604620010060703,2067,3560506
17,21,0.013632225514201353,2067,5640879
18,22,0.014265135608531945,2067,5902770
19,23,0.004156089479100424,2067,1719748
20,24,0.01857404325233401,2067,7685753
21,25,0.02100358554729542,2067,8691074
22,26,0.03037665340713026,2067,12569555
23,27,0.01654041970468687,2067,6844260
24,28,0.009148016376014133,2067,3785358
25,29,0.018576168057901295,2067,7686633
26,30,0.0032461960416577495,2067,1343243
27,31,0.005987000533527601,2067,2477361
28,32,0.008878474887471824,2067,3673824
29,33,0.004217661846431668,2067,1745226
30,34,0.027189562541505247,2067,11250769
31,35,0.006343591915871422,2067,2624915
32,36,0.05959814099451796,2067,24661115
33,37,0.03210242183156689,2067,13283661
34,38,0.002275401581454853,2067,941538
35,39,0.03521457050272876,2067,14571437
36,40,0.012282084447419859,2067,5082204
37,41,0.012916723254020832,2067,5344811
38,42,0.03844229785523771,2067,15907038
39,44,0.003220473474419058,2067,1332600
40,45,0.015702544756100535,2067,6497556
41,46,0.0027314425918269552,2067,1130244
42,47,0.020764828564057303,2067,8592278
43,48,0.08939463520698565,2067,36990606
44,49,0.00931424464852193,2067,3854141
45,50,0.001862068155968288,2067,770505
46,51,0.0261155924909049,2067,10806371
47,53,0.023052327774681965,2067,9538823
48,54,0.005463076516856651,2067,2260566
49,55,0.017831982600923876,2067,7378696
50,56,0.0017936682143497545,2067,742202
0,01,0.014970436787955795,2068,6215965
1,02,0.002275529136923347,2068,944836
2,04,0.021689021640862737,2068,9005629
3,05,0.009320243112264008,2068,3869914
4,06,0.12230287192714974,2068,50782109
5,08,0.017756731587958065,2068,7372879
6,09,0.01043140565209895,2068,4331287
7,10,0.0029587464366834407,2068,1228519
8,11,0.002152642869920702,2068,893812
9,12,0.06537436282980477,2068,27144481
10,13,0.03266061127514278,2068,13561208
11,15,0.004202026231372576,2068,1744749
12,16,0.005410322260465776,2068,2246452
13,17,0.037175487433334264,2068,15435857
14,18,0.02075180783610234,2068,8616483
15,19,0.009749782795695034,2068,4048266
16,20,0.008604620010060703,2068,3572776
17,21,0.013632225514201353,2068,5660318
18,22,0.014265135608531945,2068,5923113
19,23,0.004156089479100424,2068,1725675
20,24,0.01857404325233401,2068,7712240
21,25,0.02100358554729542,2068,8721025
22,26,0.03037665340713026,2068,12612873
23,27,0.01654041970468687,2068,6867847
24,28,0.009148016376014133,2068,3798403
25,29,0.018576168057901295,2068,7713122
26,30,0.0032461960416577495,2068,1347873
27,31,0.005987000533527601,2068,2485898
28,32,0.008878474887471824,2068,3686485
29,33,0.004217661846431668,2068,1751241
30,34,0.027189562541505247,2068,11289541
31,35,0.006343591915871422,2068,2633961
32,36,0.05959814099451796,2068,24746102
33,37,0.03210242183156689,2068,13329439
34,38,0.002275401581454853,2068,944783
35,39,0.03521457050272876,2068,14621653
36,40,0.012282084447419859,2068,5099718
37,41,0.012916723254020832,2068,5363230
38,42,0.03844229785523771,2068,15961857
39,44,0.003220473474419058,2068,1337192
40,45,0.015702544756100535,2068,6519948
41,46,0.0027314425918269552,2068,1134139
42,47,0.020764828564057303,2068,8621889
43,48,0.08939463520698565,2068,37118083
44,49,0.00931424464852193,2068,3867423
45,50,0.001862068155968288,2068,773160
46,51,0.0261155924909049,2068,10843612
47,53,0.023052327774681965,2068,9571695
48,54,0.005463076516856651,2068,2268357
49,55,0.017831982600923876,2068,7404124
50,56,0.0017936682143497545,2068,744760
0,01,0.014970436787955795,2069,6237058
1,02,0.002275529136923347,2069,948042
2,04,0.021689021640862737,2069,9036189
3,05,0.009320243112264008,2069,3883046
4,06,0.12230287192714974,2069,50954434
5,08,0.017756731587958065,2069,7397898
6,09,0.01043140565209895,2069,4345984
7,10,0.0029587464366834407,2069,1232688
8,11,0.002152642869920702,2069,896845
9,12,0.06537436282980477,2069,27236594
10,13,0.03266061127514278,2069,13607227
11,15,0.004202026231372576,2069,1750669
12,16,0.005410322260465776,2069,2254076
13,17,0.037175487433334264,2069,15488237
14,18,0.02075180783610234,2069,8645722
15,19,0.009749782795695034,2069,4062003
16,20,0.008604620010060703,2069,3584900
17,21,0.013632225514201353,2069,5679526
18,22,0.014265135608531945,2069,5943212
19,23,0.004156089479100424,2069,1731531
20,24,0.01857404325233401,2069,7738411
21,25,0.02100358554729542,2069,8750619
22,26,0.03037665340713026,2069,12655673
23,27,0.01654041970468687,2069,6891152
24,28,0.009148016376014133,2069,3811292
25,29,0.018576168057901295,2069,7739296
26,30,0.0032461960416577495,2069,1352446
27,31,0.005987000533527601,2069,2494334
28,32,0.008878474887471824,2069,3698995
29,33,0.004217661846431668,2069,1757183
30,34,0.027189562541505247,2069,11327851
31,35,0.006343591915871422,2069,2642899
32,36,0.05959814099451796,2069,24830075
33,37,0.03210242183156689,2069,13374671
34,38,0.002275401581454853,2069,947989
35,39,0.03521457050272876,2069,14671270
36,40,0.012282084447419859,2069,5117023
37,41,0.012916723254020832,2069,5381430
38,42,0.03844229785523771,2069,16016022
39,44,0.003220473474419058,2069,1341730
40,45,0.015702544756100535,2069,6542073
41,46,0.0027314425918269552,2069,1137987
42,47,0.020764828564057303,2069,8651147
43,48,0.08939463520698565,2069,37244040
44,49,0.00931424464852193,2069,3880547
45,50,0.001862068155968288,2069,775784
46,51,0.0261155924909049,2069,10880409
47,53,0.023052327774681965,2069,9604176
48,54,0.005463076516856651,2069,2276054
49,55,0.017831982600923876,2069,7429250
50,56,0.0017936682143497545,2069,747287
0,01,0.014970436787955795,2070,6257852
1,02,0.002275529136923347,2070,951203
2,04,0.021689021640862737,2070,9066315
3,05,0.009320243112264008,2070,3895992
4,06,0.12230287192714974,2070,51124313
5,08,0.017756731587958065,2070,7422562
6,09,0.01043140565209895,2070,4360474
7,10,0.0029587464366834407,2070,1236797
8,11,0.002152642869920702,2070,899835
9,12,0.06537436282980477,2070,27327399
10,13,0.03266061127514278,2070,13652593
11,15,0.004202026231372576,2070,1756506
12,16,0.005410322260465776,2070,2261590
13,17,0.037175487433334264,2070,15539874
14,18,0.02075180783610234,2070,8674546
15,19,0.009749782795695034,2070,4075546
16,20,0.008604620010060703,2070,3596852
17,21,0.013632225514201353,2070,5698461
18,22,0.014265135608531945,2070,5963026
19,23,0.004156089479100424,2070,1737304
20,24,0.01857404325233401,2070,7764210
21,25,0.02100358554729542,2070,8779793
22,26,0.03037665340713026,2070,12697866
23,27,0.01654041970468687,2070,6914127
24,28,0.009148016376014133,2070,3823999
25,29,0.018576168057901295,2070,7765098
26,30,0.0032461960416577495,2070,1356955
27,31,0.005987000533527601,2070,2502650
28,32,0.008878474887471824,2070,3711327
29,33,0.004217661846431668,2070,1763042
30,34,0.027189562541505247,2070,11365618
31,35,0.006343591915871422,2070,2651710
32,36,0.05959814099451796,2070,24912857
33,37,0.03210242183156689,2070,13419262
34,38,0.002275401581454853,2070,951150
35,39,0.03521457050272876,2070,14720183
36,40,0.012282084447419859,2070,5134083
37,41,0.012916723254020832,2070,5399371
38,42,0.03844229785523771,2070,16069419
39,44,0.003220473474419058,2070,1346203
40,45,0.015702544756100535,2070,6563884
41,46,0.0027314425918269552,2070,1141781
42,47,0.020764828564057303,2070,8679989
43,48,0.08939463520698565,2070,37368209
44,49,0.00931424464852193,2070,3893485
45,50,0.001862068155968288,2070,778371
46,51,0.0261155924909049,2070,10916683
47,53,0.023052327774681965,2070,9636196
48,54,0.005463076516856651,2070,2283642
49,55,0.017831982600923876,2070,7454018
50,56,0.0017936682143497545,2070,749778
0,01,0.014970436787955795,2071,6278362
1,02,0.002275529136923347,2071,954321
2,04,0.021689021640862737,2071,9096029
3,05,0.009320243112264008,2071,3908761
4,06,0.12230287192714974,2071,51291868
5,08,0.017756731587958065,2071,7446889
6,09,0.01043140565209895,2071,4374765
7,10,0.0029587464366834407,2071,1240851
8,11,0.002152642869920702,2071,902784
9,12,0.06537436282980477,2071,27416962
10,13,0.03266061127514278,2071,13697338
11,15,0.004202026231372576,2071,1762263
12,16,0.005410322260465776,2071,2269003
13,17,0.037175487433334264,2071,15590805
14,18,0.02075180783610234,2071,8702976
15,19,0.009749782795695034,2071,4088903
16,20,0.008604620010060703,2071,3608640
17,21,0.013632225514201353,2071,5717137
18,22,0.014265135608531945,2071,5982570
19,23,0.004156089479100424,2071,1742997
20,24,0.01857404325233401,2071,7789657
21,25,0.02100358554729542,2071,8808568
22,26,0.03037665340713026,2071,12739482
23,27,0.01654041970468687,2071,6936787
24,28,0.009148016376014133,2071,3836532
25,29,0.018576168057901295,2071,7790548
26,30,0.0032461960416577495,2071,1361403
27,31,0.005987000533527601,2071,2510852
28,32,0.008878474887471824,2071,3723490
29,33,0.004217661846431668,2071,1768820
30,34,0.027189562541505247,2071,11402867
31,35,0.006343591915871422,2071,2660401
32,36,0.05959814099451796,2071,24994507
33,37,0.03210242183156689,2071,13463242
34,38,0.002275401581454853,2071,954267
35,39,0.03521457050272876,2071,14768427
36,40,0.012282084447419859,2071,5150910
37,41,0.012916723254020832,2071,5417067
38,42,0.03844229785523771,2071,16122085
39,44,0.003220473474419058,2071,1350615
40,45,0.015702544756100535,2071,6585396
41,46,0.0027314425918269552,2071,1145523
42,47,0.020764828564057303,2071,8708437
43,48,0.08939463520698565,2071,37490680
44,49,0.00931424464852193,2071,3906245
45,50,0.001862068155968288,2071,780922
46,51,0.0261155924909049,2071,10952462
47,53,0.023052327774681965,2071,9667777
48,54,0.005463076516856651,2071,2291127
49,55,0.017831982600923876,2071,7478448
50,56,0.0017936682143497545,2071,752236
0,01,0.014970436787955795,2072,6298542
1,02,0.002275529136923347,2072,957388
2,04,0.021689021640862737,2072,9125265
3,05,0.009320243112264008,2072,3921325
4,06,0.12230287192714974,2072,51456732
5,08,0.017756731587958065,2072,7470825
6,09,0.01043140565209895,2072,4388826
7,10,0.0029587464366834407,2072,1244839
8,11,0.002152642869920702,2072,905686
9,12,0.06537436282980477,2072,27505086
10,13,0.03266061127514278,2072,13741364
11,15,0.004202026231372576,2072,1767927
12,16,0.005410322260465776,2072,2276296
13,17,0.037175487433334264,2072,15640917
14,18,0.02075180783610234,2072,8730950
15,19,0.009749782795695034,2072,4102046
16,20,0.008604620010060703,2072,3620239
17,21,0.013632225514201353,2072,5735514
18,22,0.014265135608531945,2072,6001799
19,23,0.004156089479100424,2072,1748600
20,24,0.01857404325233401,2072,7814694
21,25,0.02100358554729542,2072,8836881
22,26,0.03037665340713026,2072,12780430
23,27,0.01654041970468687,2072,6959084
24,28,0.009148016376014133,2072,3848863
25,29,0.018576168057901295,2072,7815588
26,30,0.0032461960416577495,2072,1365779
27,31,0.005987000533527601,2072,2518923
28,32,0.008878474887471824,2072,3735458
29,33,0.004217661846431668,2072,1774505
30,34,0.027189562541505247,2072,11439519
31,35,0.006343591915871422,2072,2668952
32,36,0.05959814099451796,2072,25074845
33,37,0.03210242183156689,2072,13506516
34,38,0.002275401581454853,2072,957334
35,39,0.03521457050272876,2072,14815897
36,40,0.012282084447419859,2072,5167466
37,41,0.012916723254020832,2072,5434479
38,42,0.03844229785523771,2072,16173905
39,44,0.003220473474419058,2072,1354956
40,45,0.015702544756100535,2072,6606563
41,46,0.0027314425918269552,2072,1149205
42,47,0.020764828564057303,2072,8736428
43,48,0.08939463520698565,2072,37611184
44,49,0.00931424464852193,2072,3918801
45,50,0.001862068155968288,2072,783432
46,51,0.0261155924909049,2072,10987665
47,53,0.023052327774681965,2072,9698852
48,54,0.005463076516856651,2072,2298491
49,55,0.017831982600923876,2072,7502486
50,56,0.0017936682143497545,2072,754654
0,01,0.014970436787955795,2073,6318378
1,02,0.002275529136923347,2073,960403
2,04,0.021689021640862737,2073,9154003
3,05,0.009320243112264008,2073,3933674
4,06,0.12230287192714974,2073,51618783
5,08,0.017756731587958065,2073,7494353
6,09,0.01043140565209895,2073,4402648
7,10,0.0029587464366834407,2073,1248760
8,11,0.002152642869920702,2073,908538
9,12,0.06537436282980477,2073,27591707
10,13,0.03266061127514278,2073,13784640
11,15,0.004202026231372576,2073,1773495
12,16,0.005410322260465776,2073,2283464
13,17,0.037175487433334264,2073,15690175
14,18,0.02075180783610234,2073,8758446
15,19,0.009749782795695034,2073,4114964
16,20,0.008604620010060703,2073,3631640
17,21,0.013632225514201353,2073,5753576
18,22,0.014265135608531945,2073,6020700
19,23,0.004156089479100424,2073,1754107
20,24,0.01857404325233401,2073,7839305
21,25,0.02100358554729542,2073,8864710
22,26,0.03037665340713026,2073,12820679
23,27,0.01654041970468687,2073,6981000
24,28,0.009148016376014133,2073,3860984
25,29,0.018576168057901295,2073,7840202
26,30,0.0032461960416577495,2073,1370080
27,31,0.005987000533527601,2073,2526855
28,32,0.008878474887471824,2073,3747222
29,33,0.004217661846431668,2073,1780094
30,34,0.027189562541505247,2073,11475545
31,35,0.006343591915871422,2073,2677357
32,36,0.05959814099451796,2073,25153813
33,37,0.03210242183156689,2073,13549052
34,38,0.002275401581454853,2073,960349
35,39,0.03521457050272876,2073,14862556
36,40,0.012282084447419859,2073,5183740
37,41,0.012916723254020832,2073,5451593
38,42,0.03844229785523771,2073,16224841
39,44,0.003220473474419058,2073,1359223
40,45,0.015702544756100535,2073,6627369
41,46,0.0027314425918269552,2073,1152824
42,47,0.020764828564057303,2073,8763941
43,48,0.08939463520698565,2073,37729632
44,49,0.00931424464852193,2073,3931142
45,50,0.001862068155968288,2073,785899
46,51,0.0261155924909049,2073,11022269
47,53,0.023052327774681965,2073,9729396
48,54,0.005463076516856651,2073,2305730
49,55,0.017831982600923876,2073,7526113
50,56,0.0017936682143497545,2073,757030
0,01,0.014970436787955795,2074,6337839
1,02,0.002275529136923347,2074,963361
2,04,0.021689021640862737,2074,9182199
3,05,0.009320243112264008,2074,3945790
4,06,0.12230287192714974,2074,51777777
5,08,0.017756731587958065,2074,7517437
6,09,0.01043140565209895,2074,4416209
7,10,0.0029587464366834407,2074,1252606
8,11,0.002152642869920702,2074,911336
9,12,0.06537436282980477,2074,27676694
10,13,0.03266061127514278,2074,13827098
11,15,0.004202026231372576,2074,1778957
12,16,0.005410322260465776,2074,2290498
13,17,0.037175487433334264,2074,15738503
14,18,0.02075180783610234,2074,8785423
15,19,0.009749782795695034,2074,4127639
16,20,0.008604620010060703,2074,3642826
17,21,0.013632225514201353,2074,5771298
18,22,0.014265135608531945,2074,6039245
19,23,0.004156089479100424,2074,1759510
20,24,0.01857404325233401,2074,7863451
21,25,0.02100358554729542,2074,8892015
22,26,0.03037665340713026,2074,12860169
23,27,0.01654041970468687,2074,7002502
24,28,0.009148016376014133,2074,3872877
25,29,0.018576168057901295,2074,7864351
26,30,0.0032461960416577495,2074,1374300
27,31,0.005987000533527601,2074,2534639
28,32,0.008878474887471824,2074,3758764
29,33,0.004217661846431668,2074,1785577
30,34,0.027189562541505247,2074,11510892
31,35,0.006343591915871422,2074,2685604
32,36,0.05959814099451796,2074,25231290
33,37,0.03210242183156689,2074,13590785
34,38,0.002275401581454853,2074,963307
35,39,0.03521457050272876,2074,14908335
36,40,0.012282084447419859,2074,5199706
37,41,0.012916723254020832,2074,5468385
38,42,0.03844229785523771,2074,16274816
